"id","nama_produk","brand_produk","harga_retail","link_gambar","harga_original","diskon"
1006,"Nike Blazer Low Platform White Metallic copper (Women's)","Nike",700000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzQwNzAwLzdkMTQxMmMyMjBhYjE4ZjNlMTIxMDYzYjhiMWUzZGJiLmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
1007,"Puma Slipstream Wood Violet (Women's)","Puma",750000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzc0NTY4LzQ0Njg0NDA5MmYyMzY0MDRhYjRlYjg3MTQ0MjUyM2E5LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",NULL,NULL
1008,"Adidas Stan Smith White Magic Grey (Women's)","Adidas",850000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzcyMTU4LzEwNWMzZWFhYjA3ZGRlZDc2ZGQwMWUzNTgzZjU5MjhhLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",NULL,NULL
1009,"Nike Air max 90 White Plaid University Blue (Women's)","Nike",800000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzYzMjE2L2E1YTBjNzUyY2QxODllMTNkZDk4NjlhNGY5ZTRmZjc4LmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
1010,"Nike Air Max 97 Next Nature","Nike",1970000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzc1MTQwL2E4NDFjMDYyYWEwNzM4N2RlOWRiMDk2OWExNWMxYWY1LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",NULL,NULL
1011,"Nike Sabrina 1 Spark (Women's)","Nike",5100000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzY5MDA3LzJlMDE4MGI2MTU0YTA0OWY3OTBkMTI5MjZmYzNmYTM3LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",NULL,NULL
1012,"Nike Air Max 200 White Metallic Gold (Women's)","Nike",3720000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzgxMTg3LzUzOTlmMTI3N2IyZDFiYWEwYmQ2ZWEzYzgxNDJiODAyLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",NULL,NULL
1013,"Nike Air Winflo 11 Black Anthracite (Women's)","Nike",650000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEwNzI3MS9lMmE4OTM3NmVjYTBiMDZjOGQxYmY5OTIzMmY0NTY2ZC5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
1014,"Nike Air Max 90 Multi Corduroy (Women's)","Nike",4450000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzc2OTUwLzY3NTAxM2E4YTI3YzEwNDFlYjQ1NzliNTJhNWE2YTc5LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",NULL,NULL
1015,"Puma Palermo Fashion Lovers Pack Alpine Snow (Women's)","Puma",2040000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEyMjkzOC84ZTNmZDk2NTAzZTEyOTg3OGZhMzRiMDU5Mjk4OWEyMC5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
1016,"ASICS Gel Challenger 13 White Smoke Blue (Women's)","ASICS",2730000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEwMDA3Ny82ZTNmYzA4MTI2MzI0ZjkxZTFjMjEyN2M4MzFlZTYwYy5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
1017,"Nike Metcon 7 Light Soft Pink (Women's)","Nike",3770000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzg0NDI3L2M1NDFiYWZiNjAwNDJhZDhmZDEzY2E5N2M3NDZiZjg1LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",NULL,NULL
1018,"Adidas Superstar 82 Skate White Black (Women's)","Adidas",1900000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEyMzUyMS80NDg4MmYxZWYzNDhhN2YyNjJmZTg3YjBhNGViM2RiOC5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",3300000.0,42.42
1019,"Nike Zoom Vomero 5 Black Patent (Women's)","Nike",3300000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE1MjI0MS83NThiMGEyZDdhZGZmNTgzYTcwNTY0YjIzOTUyZTVlMy5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
1020,"Nike Air Max Moto 2K Malt Phantom Silt Red (Women's)","Nike",1550000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE0NDA5MS9mYTI5MjRjZmNiYzBmYzA5ODMwMjgzNTFmZTE3NTk5NC5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
1021,"ASICS Gel Dedicate 7 White Lapis Lazuli Blue (Women's)","ASICS",1560000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEwMDE5OS84OTI5MjBjZTNiZDA0ZDE1YjIwYTdkYjgyZmVkMjQ0MC5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
1022,"Air Jordan Hex Mule Ozone Blue (Women's)","Air Jordan",970000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzc0OTI2LzI1MTVmZWM1ODM4MjRiOWRkODQwZTE1ODVlZTgyZTZjLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",NULL,NULL
1023,"Air Jordan 1 Low Multi-Color Black Toe (Women's)","Air Jordan",1770000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzk1NTEvMzg1NzAxZDA2NjZhMDJlNTFmZjJkOWYwZTBmOWM0YTEucG5nIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo0MDB9fX0=",NULL,NULL
1024,"ANTA Salehe Bembury x SB-02 Black","ANTA",1700000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzk5NTQzLzZhYTcwYWYwOGM5ZTUxYmNlYmQ0NjY2OGNjYWFjNWM5LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",NULL,NULL
1025,"ASICS Skycourt Cream Lichen Rock (Women's)","ASICS",2010000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEwMjI0Ny81YWIwMTFjNGYzODI4MDZlOGYwMDNjYmFkZWRlYWRhNS5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
1026,"ASICS Gel-Nimbus 23 Pink Salt (Women's)","ASICS",3800000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEwMDY1NS81ZDk5M2JmYjYyZjI2ZmVkMTU1NjkwOTRkNjE2NjVlYy5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
1027,"Nike Air Pegasus 2K5 Chrome (Women's)","Nike",1400000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEwOTc2MC9lZmMzOTBlMTVhYWUwZDE4YTgzOGY2YzY2ZWU0ODE4MC5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
1028,"New Balance 550 White (Women's)","New Balance",900000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzk2Mjc5L2E5NDMxN2IzMzRmOTUyYTM2M2NlMDE1ZWIzN2MyMzQyLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",1999000.0,54.98
1029,"Nike Court Air Zoom GP Turbo Naomi Osaka White Hyper Pink (Women's)","Nike",4160000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzg4NjU0LzhlNzk2MmFhOWQ0ZTNhZTk3ODdjNzc3MDdjYjlhODg1LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",NULL,NULL
1030,"Nike Court Air Zoom Vapor Pro HC Summit White Binary Blue (Women's)","Nike",3430000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzM3NjA2Lzk0YjlhZmZhZDZiMTZmZTE1NTNhZDQyMzQxYjg2MzQ5LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",NULL,NULL
1031,"New Balance 574 Moonbeam (Women's)","New Balance",3430000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzk1MDk4LzQwZGI2YWVhZjAzNWIyNTM2ODNhMWYwNjM2MzAyY2Y2LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",NULL,NULL
1032,"On Running Cloudhorizon Safari Ice (Women's)","ON Running",3960000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzExOTcyMC9mM2E0ZmQxMTY3Y2RjZDNjNGFlNjEzYjNlY2ZhZTE2MC5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
1033,"Nike ZoomX Vaporfly Next% 4 Ghost Persian Violet Football Grey Blue Void (Women'","Nike",2450000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEyODcwMC83ZWFiOGQ1NTVmMjkwZjcxODBhMDM0YjIwZjBhMzRkZS5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
1034,"Air Jordan 1 Mid Opti Yellow (Women's)","Air Jordan",1430000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE4Njg2LzI2YmI2YjEwMTgzOWJlYWEyOTA0MzkxM2Q3MGFhYjg0LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",1897500.0,24.64
1035,"New Balance Fuel Cell Super Comp Pacer V2 Urgent Red White Black (Women's)","New Balance",1850000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEzNTk0NC83NTQyMWViNzg1YWM2MTViNTQ1NjMyZDU5YzgzNjJkMC5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",3300000.0,43.94
1036,"ASICS Gel-Kayano 32 Atc Standard Asics Track Club White Flash Coral (Women's)","ASICS",4130000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEzNTgzOS9iMzI5MDRhNDhkOGQ2ZmQ5NGEyOTA0ZWYwNjUzMGQxZS5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
1037,"Hoka One One Challenger 8 Blush Dark Cedar (Women's)","HOKA",2350000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE1MDIzOC9mMGZjMGE0ZGVlOTA1MWQ3YWExMDkzMTdhMWUzMDk3Zi5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",2557500.0,8.11
1039,"Nike Air Max 1 Safari Cobblestone (Women's)","Nike",5560000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzgwNTEyL2RjMGZlOTRhZjFiNjQyNWUxNWM3N2Q4ZmQ3NDJmNzFhLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",NULL,NULL
1040,"New Balance 993 MiUSA Kith Pistachio (Women's)","New Balance",10850000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzQwMzk5LzMzM2Q5MmFiMTUxMDVkMzU2ZjQ3MjdmZjU1MTRjZmE3LmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
1041,"New Balance 574 Washed Pink (Women's)","New Balance",2410000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzU5NjUyLzM0NDIxOWQ5ODM1ZDkzOTAwYTljYzZmNGVhZWI5YmUwLmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
1042,"New Balance FuelCell SC Trainer V2 Rain Cloud (Women's)","New Balance",2760000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzk5ODM3LzM4NTI5NDU2MzMzODkzNDI5Mzc3NTRhNjgzNGVhNzNiLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",NULL,NULL
1043,"New Balance FuelCell Rebel V3 Black Vibrant Spring Glo (Women's)","New Balance",2410000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzk5ODMwL2JkZjQ0MzEzZjk5YjI4OTQwYjc3ZmQzODRjN2ZmYjgzLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",NULL,NULL
1044,"ASICS DynaBlast 2 Pearl Pink (Women's)","ASICS",1710000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzk5OTcyLzAwNTBiNjQ0MTc3ZWE1Zjg0MWRmNTcyYTU4ZDYyNDdkLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",NULL,NULL
1045,"Nike Cortez SE Iced Lilac (Women's)","Nike",1400000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzU4Mzc2L2UzYWY1YzQ4YmMzNzZlYzM1NDZkNDkzODQ4Nzc0NDU3LmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",1650000.0,15.15
1046,"Nike Air Max Muse Habanero Red (Women's)","Nike",2870000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEyNDE2NC82YWQxYjMxMjFjMjFiMDM2OTdlYjUwNWFiMGVkMWU4Ny5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
1047,"Nike Zoom Vomero 5 Sail Pale Ivory (Women's)","Nike",3820000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEwNTM5My8wMWI3ZDk1MTZhMTMxOThiZjNhZWIyNWU1NTY0OWJhMS5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
1048,"Nike Air Max Moto 2K Celestine Blue Obisidian Metallic Silver (Women's)","Nike",1100000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE0NDA5Mi84YTRkOTk2OTI2MTJmYTQ4Yjk2OWQ3OGYyM2VhNmU1MS5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
1049,"ASICS Gel-1090 V2 Light Dust Umeboshi (Women's)","ASICS",3720000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzExMjEyNC9hZTM3MThlNzAyY2YzZjJkMmU2NmUwZDAyODU0YjM5Ny5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
1050,"Puma Suede XL Elevated Caramel Latte Gum (Women's)","Puma",1960000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEzNjI3MC9lMmFlMDgzNTIxZDBmYTg4YTJhZTYzOTdjNzIxYzVlNS5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
1051,"Adidas Adistar Byd Cloud White Silver Metallic Flash Aqua (Women's)","Adidas",2770000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEzMjY3OC80OTVlNDk2NGZlMTIyNDg4Mjc3MmI5MWY3ZGViOTcyNy5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
1052,"Nike Shox R4 Metallic Silver Black Racer Blue (Women's)","Nike",4880000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEzOTYyNy9hZmQyMmE3M2Q4OTEyZDA2NjBjOTU4NDNhMDFlNTVjOS5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
1053,"ASICS Gel Resolution 9 Hazard Green (Women's)","ASICS",5070000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEwMDkzMS8wNWE4ZDA2YzhiOGM2YjQ1NjcyMTZmYjQzODMyZDg2ZC5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
1054,"Vans Classic Slip-On 98 DX Anaheim Factory Pink Purple Checkerboard (Women's)","Vans",2280000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzQyNjA3LzBmMzY5M2FkMmM2ZGExMTkyZjBjMmM4OGRjODExZmFiLmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
1055,"On The Roger Pro 2 White Flame (Women's)","ON Running",6130000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE0MDgxMC9kYTgyOTIxMWNkYjkzYzRjMzRkMjA2ZWVhNjk5ZGUwMy5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
1056,"Puma Palermo Pink Delight Green (Women's)","Puma",2010000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzk1MjY0LzE1ODllNDg3ODYwZGE1OGU2MDFjOGJiMzJjYWI3NmVmLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",NULL,NULL
1057,"On Running Cloudrunner 2 Shadow Lima (Women's)","ON Running",3100000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzExOTcxMC8xMTM2NGVkY2U1OTAzMmE0OTA4MjgwYjhlYzZhMDllMi5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
1058,"Nike Air Max AP White Rattan (Women's)","Nike",1200000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzM0MTQ1L2RjYWI4ZGI0MGUyODU3MjI0YWQ0YmM3MmVlOTU2OWYwLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",1237500.0,3.03
1059,"Nike Air Max 90 Athletic Department White Pink (Women's)","Nike",1500000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzY4ODMxLzg3NDY2OWNiOWUzNzA1NGNiY2EyOThmYTU4YWQ4MzQ2LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",2145000.0,30.07
1060,"ON Running Cloudzone Kith White Ice (Women's)","ON Running",4390000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE0MTM4OS81Mzc1N2YwZDBiZWM2M2U2NjM5MmJhNTA2NWYxOTA3OS5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
1061,"Nike Air Max 90 Black White (Women's)","Nike",1200000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzM3OTg1L2Q1MGI2ZWVlZGI5MTQwZDYwZmI5ZjhiNGQzOWIyNzI5LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",2145000.0,44.06
1062,"Nike Air Force 1 '07 Phantom Cement Grey (Women's)","Nike",1100000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEwODc5MC9kMDI1NjAwMzMxNzM1Y2FiOGIyNWFiYmU0ZmNiYTZhZC5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
1063,"Adidas SL 72 OG Cow Print (Women's)","Adidas",2540000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE0MTgzMS9lZjNiMzcyMGZlNjQzM2ZjNDQzOGZkNjhjMzhlYzQyMi5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
1064,"Nike LD-1000 Stranger Things (Women's)","Nike",1100000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE1MDMyOC9hY2RiMjVkYmRmYmJjOTJjNzYyYWJjODIyZjhjMmIxNC5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",1732500.0,36.51
1065,"Nike Vapor Street Off-White Tour Yellow (Women's)","Nike",2200000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzU3NzMvMzNhZTJkOTgtZjg0Yi00NWViLWI1ODQtZWVkNzAyYTJkYWQ2LmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",3135000.0,29.82
1066,"Nike Dunk High Dark Sulfur (Women's)","Nike",800000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzIyMjc5LzliNDk4MGMyYzlmODE4ZGUxZTNkNDljNjlkZThjZTc3LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",1815000.0,55.92
1067,"Nike Cortez Textile University Red Silt Red (Women's)","Nike",1250000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE0Mzg0Ni84NjIwZjYxZjk0OGRiMmNmY2RiZWI4NjkxN2FjZmVmOC5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",1485000.0,15.82
